	ec_373	ec_608	ec_513	ec_137	ec_156	ec_84	ec_436	ec_712	ec_820	ec_700	ec_771	ec_736	ec_765	ec_674	ec_721	ec_738	ec_413	ec_774	ec_780	ec_807	ec_25	ec_28	ec_484	ec_24	ec_435	ec_610	ec_252	ec_414	ec_658	ec_595	ec_681	ec_41	ec_984	ec_232	ec_997	ec_131	ec_433	ec_476	ec_767	ec_680	ec_108	ec_948	ec_927	ec_45	ec_93	ec_113	ec_254	ec_231	ec_171	ec_267	ec_114	ec_200	ec_813	ec_121	ec_873	ec_78	ec_382	ec_145	ec_316	ec_286	ec_32	ec_434	ec_928	ec_669	ec_1028	ec_719	ec_789	ec_167	ec_647	ec_837	ec_432	ec_995	ec_690	ec_673	ec_187	ec_760	ec_429	ec_932	ec_922	ec_717	ec_412	ec_609	ec_627	ec_456	ec_757	ec_519	ec_462	ec_524	ec_976	ec_477	ec_836	ec_525	ec_364	ec_1
ec_771	0.040258385591191	0.0402667517631483	0.0422082304786889	0.0410856773445761	0.040266290928704	0.0390311563426986	0.0383611866008331	0.0404372462867255	0.0408917299969101	0.00246433386763511	0	0.00122867122134962	0.00586468107712069	0.00697145550825126	0.00741478678746477	0.0710766101774837	0.0730194056221002	0.0866986225617085	0.0890352772386115	0.0933767218076099	0.0995044767646693	0.101640774738236	0.101356851084107	0.0995036436006981	0.09991110743834	0.0966300031120109	0.0969250847656626	0.0942315595367731	0.0915066796591405	0.10104222035601	0.0995425125803548	0.109958454492465	0.104442886703903	0.102350087402689	0.104891143766707	0.104037696982065	0.103195303498415	0.0944885174336077	0.0967443650325112	0.194569864417291	0.141319987374375	0.139264398735176	0.139274442415334	0.138916326180642	0.140983394957582	0.1409819520991	0.140981800815959	0.143328691313804	0.145382053374207	0.143735629121101	0.142918094719967	0.14299416583102	0.143404205262848	0.140470730399638	0.155691227296663	0.135930376593306	0.136149517888066	0.137783800157813	0.138189132485603	0.139021060272639	0.10944175197552	0.109845872803911	0.0948986191881937	0.0982025963936124	0.101025190791877	0.100389180744959	0.0358578135805822	0.0383355348467519	0.0379637688582505	0.0392140006766719	0.0383376416216374	0.0363104427922364	0.0373186892038394	0.0402601193433469	0.0410875628810714	0.0406721104043321	0.045220183629057	0.0410885125456893	0.0406687591176088	0.0402594083915863	0.0431535303704785	0.0415020717026915	0.0398458536318196	0.0410881018621518	0.0419002950265704	0.0410724919902123	0.0406645901106147	0.0418997412622654	0.0390281526099823	0.0410767619209385	0.040669988009287	0.0402630961828221	0.0394342538174192	0.0390264955886721
ec_736	0.0406749450775423	0.0406833112494996	0.0426247899650402	0.0415022368309274	0.0406828504150553	0.0394477158290499	0.0387777460871844	0.0408538057730768	0.0413082894832614	0.0028808933539864	0.00122867122134962	0	0.00628124056347198	0.00738801499460256	0.00783134627381607	0.071493169663835	0.0734359651084515	0.0871151820480598	0.0894518367249628	0.0937932812939612	0.0999210362510206	0.102057334224587	0.101773410570459	0.0999202030870494	0.100327666924691	0.0970465625983622	0.0973416442520139	0.0946481190231244	0.0919232391454918	0.101458779842362	0.0999590720667061	0.110375013978816	0.104859446190254	0.10276664688904	0.105307703253058	0.104454256468416	0.103611862984767	0.094905076919959	0.0971609245188625	0.194986423903643	0.141736546860726	0.139680958221527	0.139691001901685	0.139332885666994	0.141399954443934	0.141398511585452	0.14139836030231	0.143745250800156	0.145798612860559	0.144152188607452	0.143334654206318	0.143410725317371	0.143820764749199	0.140887289885989	0.156107786783014	0.136346936079658	0.136566077374418	0.138200359644165	0.138605691971954	0.13943761975899	0.109858311461872	0.110262432290262	0.095315178674545	0.0986191558799637	0.101441750278228	0.10080574023131	0.0362743730669335	0.0387520943331032	0.0383803283446018	0.0396305601630232	0.0387542011079887	0.0367270022785877	0.0377352486901907	0.0406766788296982	0.0415041223674227	0.0410886698906834	0.0456367431154083	0.0415050720320406	0.0410853186039601	0.0406759678779376	0.0435700898568298	0.0419186311890428	0.0402624131181709	0.0415046613485031	0.0423168545129217	0.0414890514765636	0.041081149596966	0.0423163007486166	0.0394447120963336	0.0414933214072898	0.0410865474956383	0.0406796556691734	0.0398508133037705	0.0394430550750234
ec_765	0.0376450663628868	0.0376534325348441	0.0395949112503847	0.0384723581162719	0.0376529717003998	0.0364178371143944	0.0357478673725289	0.0378239270584213	0.0382784107686059	0.00504760517668669	0.00586468107712069	0.00628124056347198	0	0.00287168472420986	0.00414829273541859	0.0684632909491795	0.070406086393796	0.0840853033334043	0.0864219580103073	0.0907634025793057	0.0968911575363651	0.0990274555099318	0.0987435318558031	0.0968903243723939	0.0972977882100357	0.0940166838837067	0.0943117655373584	0.0916182403084689	0.0888933604308363	0.098428901127706	0.0969291933520506	0.107345135264161	0.101829567475599	0.0997367681743849	0.102277824538403	0.10142437775376	0.100581984270111	0.0918751982053035	0.0941310458042069	0.191956545188987	0.13870666814607	0.136651079506871	0.13666112318703	0.136303006952338	0.138370075729278	0.138368632870796	0.138368481587655	0.1407153720855	0.142768734145903	0.141122309892797	0.140304775491663	0.140380846602716	0.140790886034544	0.137857411171334	0.153077908068358	0.133317057365002	0.133536198659762	0.135170480929509	0.135575813257298	0.136407741044335	0.106828432747216	0.107232553575607	0.0922852999598895	0.0955892771653082	0.0984118715635728	0.0977758615166549	0.0332444943522779	0.0357222156184477	0.0353504496299463	0.0366006814483677	0.0357243223933331	0.0336971235639322	0.0347053699755352	0.0376468001150427	0.0384742436527672	0.0380587911760278	0.0426068644007528	0.0384751933173851	0.0380554398893046	0.0376460891632821	0.0405402111421743	0.0388887524743873	0.0372325344035154	0.0384747826338476	0.0392869757982662	0.0384591727619081	0.0380512708823104	0.0392864220339611	0.0364148333816781	0.0384634426926343	0.0380566687809827	0.0376497769545179	0.036820934589115	0.0364131763603679
ec_674	0.0387518407940173	0.0387602069659747	0.0407016856815153	0.0395791325474025	0.0387597461315304	0.037524611545525	0.0368546418036594	0.0389307014895519	0.0393851851997364	0.00615437960781727	0.00697145550825126	0.00738801499460256	0.00287168472420986	0	0.00525506716654917	0.0695700653803101	0.0715128608249265	0.0851920777645348	0.0875287324414379	0.0918701770104363	0.0979979319674957	0.100134229941062	0.0998503062869337	0.0979970988035245	0.0984045626411663	0.0951234583148372	0.0954185399684889	0.0927250147395995	0.0900001348619669	0.0995356755588366	0.0980359677831811	0.108451909695291	0.102936341906729	0.100843542605515	0.103384598969534	0.102531152184891	0.101688758701242	0.0929819726364341	0.0952378202353375	0.193063319620118	0.139813442577201	0.137757853938002	0.13776789761816	0.137409781383469	0.139476850160409	0.139475407301927	0.139475256018785	0.141822146516631	0.143875508577034	0.142229084323928	0.141411549922793	0.141487621033846	0.141897660465674	0.138964185602464	0.154184682499489	0.134423831796133	0.134642973090893	0.13627725536064	0.136682587688429	0.137514515475465	0.107935207178347	0.108339328006737	0.0933920743910201	0.0966960515964387	0.0995186459947034	0.0988826359477855	0.0343512687834085	0.0368289900495783	0.0364572240610769	0.0377074558794982	0.0368310968244637	0.0348038979950628	0.0358121444066658	0.0387535745461733	0.0395810180838978	0.0391655656071584	0.0437136388318833	0.0395819677485157	0.0391622143204352	0.0387528635944127	0.0416469855733049	0.0399955269055179	0.0383393088346459	0.0395815570649782	0.0403937502293968	0.0395659471930386	0.039158045313441	0.0403931964650917	0.0375216078128087	0.0395702171237649	0.0391634432121133	0.0387565513856485	0.0379277090202456	0.0375199507914985
ec_721	0.0391951720732308	0.0392035382451882	0.0411450169607288	0.040022463826616	0.0392030774107439	0.0379679428247385	0.0372979730828729	0.0393740327687654	0.03982851647895	0.00659771088703078	0.00741478678746477	0.00783134627381607	0.00414829273541859	0.00525506716654917	0	0.0700133966595236	0.07195619210414	0.0856354090437483	0.0879720637206514	0.0923135082896498	0.0984412632467092	0.100577561220276	0.100293637566147	0.098440430082738	0.0988478939203798	0.0955667895940507	0.0958618712477024	0.093168346018813	0.0904434661411804	0.0999790068380501	0.0984792990623947	0.108895240974505	0.103379673185943	0.101286873884729	0.103827930248747	0.102974483464105	0.102132089980455	0.0934253039156476	0.095681151514551	0.193506650899331	0.140256773856414	0.138201185217216	0.138211228897374	0.137853112662682	0.139920181439622	0.13991873858114	0.139918587297999	0.142265477795844	0.144318839856247	0.142672415603141	0.141854881202007	0.14193095231306	0.142340991744888	0.139407516881678	0.154628013778702	0.134867163075346	0.135086304370106	0.136720586639853	0.137125918967642	0.137957846754679	0.10837853845756	0.108782659285951	0.0938354056702336	0.0971393828756522	0.0999619772739169	0.099325967226999	0.034794600062622	0.0372723213287918	0.0369005553402904	0.0381507871587118	0.0372744281036772	0.0352472292742763	0.0362554756858793	0.0391969058253868	0.0400243493631113	0.0396088968863719	0.0441569701110968	0.0400252990277292	0.0396055455996487	0.0391961948736262	0.0420903168525184	0.0404388581847314	0.0387826401138594	0.0400248883441917	0.0408370815086103	0.0400092784722522	0.0396013765926545	0.0408365277443052	0.0379649390920222	0.0400135484029784	0.0396067744913268	0.039199882664862	0.0383710402994591	0.037963282070712
ec_738	0.0726564098889927	0.07266477606095	0.0746062547764906	0.0734837016423778	0.0726643152265057	0.0714291806405003	0.0707592108986348	0.0728352705845272	0.0732897542947118	0.0702595342770497	0.0710766101774837	0.071493169663835	0.0684632909491795	0.0695700653803101	0.0700133966595236	0	0.00915628582022492	0.0670252879010008	0.0693619425779039	0.0737033871469023	0.0798311421039617	0.0819674400775284	0.0816835164233997	0.0798303089399905	0.0802377727776323	0.0769566684513032	0.0772517501049549	0.0745582248760655	0.0718333449984329	0.0813688856953026	0.0798691779196472	0.0902851198317571	0.0847695520431951	0.0826767527419815	0.0852178091059995	0.084364362321357	0.0835219688377077	0.0748151827729001	0.0770710303718035	0.174896529756584	0.121646652713667	0.119591064074468	0.119601107754627	0.119242991519935	0.121310060296875	0.121308617438393	0.121308466155251	0.123655356653097	0.1257087187135	0.124062294460394	0.123244760059259	0.123320831170312	0.12373087060214	0.12079739573893	0.136017892635955	0.116257041932599	0.116476183227359	0.118110465497106	0.118515797824895	0.119347725611931	0.0897684173148128	0.0901725381432033	0.0752252845274861	0.0785292617329047	0.0813518561311694	0.0807158460842515	0.0682558378783839	0.0707335591445536	0.0703617931560522	0.0716120249744736	0.0707356659194391	0.0687084670900381	0.0697167135016411	0.0726581436411486	0.0734855871788731	0.0730701347021337	0.0776182079268587	0.073486536843491	0.0730667834154105	0.072657432689388	0.0755515546682802	0.0739000960004932	0.0722438779296213	0.0734861261599535	0.0742983193243721	0.073470516288014	0.0730626144084164	0.0742977655600671	0.071426176907784	0.0734747862187402	0.0730680123070887	0.0726611204806238	0.0718322781152209	0.0714245198864738
ec_413	0.0745992053336091	0.0746075715055665	0.0765490502211071	0.0754264970869943	0.0746071106711221	0.0733719760851167	0.0727020063432512	0.0747780660291436	0.0752325497393282	0.0722023297216662	0.0730194056221002	0.0734359651084515	0.070406086393796	0.0715128608249265	0.07195619210414	0.00915628582022492	0	0.0689680833456173	0.0713047380225203	0.0756461825915187	0.0817739375485781	0.0839102355221449	0.0836263118680162	0.0817731043846069	0.0821805682222488	0.0788994638959197	0.0791945455495714	0.076501020320682	0.0737761404430493	0.083311681139919	0.0818119733642636	0.0922279152763735	0.0867123474878116	0.0846195481865979	0.087160604550616	0.0863071577659735	0.0854647642823241	0.0767579782175166	0.07901382581642	0.1768393252012	0.123589448158283	0.121533859519085	0.121543903199243	0.121185786964551	0.123252855741491	0.123251412883009	0.123251261599868	0.125598152097713	0.127651514158116	0.12600508990501	0.125187555503876	0.125263626614929	0.125673666046757	0.122740191183547	0.137960688080571	0.118199837377215	0.118418978671975	0.120053260941722	0.120458593269511	0.121290521056548	0.0917112127594293	0.0921153335878198	0.0771680799721025	0.0804720571775212	0.0832946515757858	0.082658641528868	0.0701986333230003	0.0726763545891701	0.0723045886006687	0.07355482041909	0.0726784613640555	0.0706512625346546	0.0716595089462576	0.0746009390857651	0.0754283826234896	0.0750129301467502	0.0795610033714751	0.0754293322881075	0.075009578860027	0.0746002281340045	0.0774943501128967	0.0758428914451097	0.0741866733742377	0.07542892160457	0.0762411147689886	0.0754133117326305	0.0750054098530328	0.0762405610046835	0.0733689723524004	0.0754175816633567	0.0750108077517051	0.0746039159252403	0.0737750735598374	0.0733673153310903
ec_774	0.0882784222732174	0.0882867884451748	0.0902282671607154	0.0891057140266026	0.0882863276107305	0.087051193024725	0.0863812232828595	0.088457282968752	0.0889117666789365	0.0858815466612745	0.0866986225617085	0.0871151820480598	0.0840853033334043	0.0851920777645348	0.0856354090437483	0.0670252879010008	0.0689680833456173	0	0.0601045391387241	0.0644459837077225	0.0705737386647819	0.0727100366383486	0.0724261129842199	0.0705729055008107	0.0709803693384526	0.0676992650121235	0.0679943466657752	0.0653008214368858	0.0625759415592531	0.0721114822561228	0.0706117744804674	0.0810277163925773	0.0755121486040154	0.0734193493028018	0.0759604056668198	0.0751069588821773	0.0742645653985279	0.0655577793337204	0.0678136269326238	0.165639126317404	0.112389249274487	0.110333660635288	0.110343704315447	0.109985588080755	0.112052656857695	0.112051213999213	0.112051062716072	0.114397953213917	0.11645131527432	0.114804891021214	0.113987356620079	0.114063427731133	0.11447346716296	0.111539992299751	0.126760489196775	0.106999638493419	0.107218779788179	0.108853062057926	0.109258394385715	0.110090322172752	0.0805110138756331	0.0809151347040236	0.0754347097797764	0.078738686985195	0.0815612813834597	0.0809252713365418	0.0838778502626086	0.0863555715287784	0.085983805540277	0.0872340373586983	0.0863576783036638	0.0843304794742629	0.0853387258858659	0.0882801560253734	0.0891075995630979	0.0886921470863585	0.0932402203110834	0.0891085492277158	0.0886887957996353	0.0882794450736128	0.091173567052505	0.089522108384718	0.087865890313846	0.0891081385441783	0.0899203317085969	0.0890925286722387	0.0886846267926411	0.0899197779442918	0.0870481892920087	0.089096798602965	0.0886900246913134	0.0882831328648486	0.0874542904994457	0.0870465322706985
ec_780	0.0906150769501205	0.0906234431220778	0.0925649218376184	0.0914423687035056	0.0906229822876335	0.0893878477016281	0.0887178779597626	0.090793937645655	0.0912484213558396	0.0882182013381775	0.0890352772386115	0.0894518367249628	0.0864219580103073	0.0875287324414379	0.0879720637206514	0.0693619425779039	0.0713047380225203	0.0601045391387241	0	0.0278890671641843	0.0340168221212437	0.0361531200948105	0.0358691964406818	0.0340159889572725	0.0344234527949144	0.0311423484685853	0.031437430122237	0.0510704355541913	0.0483455556765587	0.0578810963734284	0.056381388597773	0.0667973305098829	0.061281762721321	0.0591889634201073	0.0617300197841253	0.0608765729994829	0.0600341795158335	0.0513273934510259	0.0535832410499294	0.15947915094242	0.106229273899503	0.104173685260304	0.104183728940463	0.103825612705771	0.105892681482711	0.105891238624229	0.105891087341088	0.108237977838933	0.110291339899336	0.10864491564623	0.107827381245095	0.107903452356149	0.108313491787976	0.105380016924766	0.120600513821791	0.100839663118435	0.101058804413195	0.102693086682942	0.103098419010731	0.103930346797768	0.074351038500649	0.0747551593290395	0.0777713644566794	0.0810753416620981	0.0838979360603627	0.0832619260134449	0.0862145049395116	0.0886922262056814	0.08832046021718	0.0895706920356014	0.0886943329805668	0.0866671341511659	0.0876753805627689	0.0906168107022764	0.0914442542400009	0.0910288017632615	0.0955768749879864	0.0914452039046188	0.0910254504765383	0.0906160997505158	0.093510221729408	0.091858763061621	0.0902025449907491	0.0914447932210813	0.0922569863854999	0.0914291833491418	0.0910212814695442	0.0922564326211948	0.0893848439689118	0.091433453279868	0.0910266793682165	0.0906197875417516	0.0897909451763487	0.0893831869476016
ec_807	0.0949565215191189	0.0949648876910762	0.0969063664066169	0.095783813272504	0.0949644268566319	0.0937292922706265	0.093059322528761	0.0951353822146534	0.095589865924838	0.0925596459071759	0.0933767218076099	0.0937932812939612	0.0907634025793057	0.0918701770104363	0.0923135082896498	0.0737033871469023	0.0756461825915187	0.0644459837077225	0.0278890671641843	0	0.0248334063852242	0.026969704358791	0.0266857807046623	0.0248325732212531	0.0252400370588949	0.0219589327325658	0.0222540143862175	0.0554118801231898	0.0526870002455571	0.0622225409424268	0.0607228331667714	0.0711387750788813	0.0656232072903194	0.0635304079891058	0.0660714643531238	0.0652180175684813	0.0643756240848319	0.0556688380200244	0.0579246856189278	0.163820595511418	0.110570718468502	0.108515129829303	0.108525173509461	0.108167057274769	0.110234126051709	0.110232683193228	0.110232531910086	0.112579422407931	0.114632784468334	0.112986360215228	0.112168825814094	0.112244896925147	0.112654936356975	0.109721461493765	0.12494195839079	0.105181107687433	0.105400248982193	0.10703453125194	0.10743986357973	0.108271791366766	0.0786924830696474	0.0790966038980379	0.0821128090256778	0.0854167862310965	0.0882393806293612	0.0876033705824433	0.0905559495085101	0.0930336707746798	0.0926619047861784	0.0939121366045998	0.0930357775495653	0.0910085787201644	0.0920168251317673	0.0949582552712748	0.0957856988089993	0.09537024633226	0.0999183195569849	0.0957866484736172	0.0953668950455367	0.0949575443195142	0.0978516662984064	0.0962002076306194	0.0945439895597475	0.0957862377900797	0.0965984309544983	0.0957706279181402	0.0953627260385426	0.0965978771901933	0.0937262885379102	0.0957748978488664	0.0953681239372149	0.09496123211075	0.0941323897453471	0.0937246315166
ec_25	0.101084276476178	0.101092642648136	0.103034121363676	0.101911568229563	0.101092181813691	0.0998570472276859	0.0991870774858204	0.101263137171713	0.101717620881897	0.0986874008642353	0.0995044767646693	0.0999210362510206	0.0968911575363651	0.0979979319674957	0.0984412632467092	0.0798311421039617	0.0817739375485781	0.0705737386647819	0.0340168221212437	0.0248334063852242	0	0.00991703261561297	0.00963310896148428	0.0223080782571703	0.0227155420948122	0.0194344377684831	0.0197295194221347	0.0615396350802491	0.0588147552026165	0.0683502958994862	0.0668505881238308	0.0772665300359407	0.0717509622473788	0.0696581629461651	0.0721992193101831	0.0713457725255406	0.0705033790418913	0.0617965929770837	0.0640524405759872	0.169948350468478	0.116698473425561	0.114642884786362	0.11465292846652	0.114294812231829	0.116361881008769	0.116360438150287	0.116360286867145	0.118707177364991	0.120760539425394	0.119114115172288	0.118296580771153	0.118372651882206	0.118782691314034	0.115849216450824	0.131069713347849	0.111308862644493	0.111528003939253	0.113162286209	0.113567618536789	0.114399546323825	0.0848202380267068	0.0852243588550973	0.0882405639827372	0.0915445411881559	0.0943671355864205	0.0937311255395026	0.0966837044655695	0.0991614257317392	0.0987896597432378	0.100039891561659	0.0991635325066246	0.0971363336772237	0.0981445800888267	0.101086010228334	0.101913453766059	0.101498001289319	0.106046074514044	0.101914403430677	0.101494650002596	0.101085299276574	0.103979421255466	0.102327962587679	0.100671744516807	0.101913992747139	0.102726185911558	0.1018983828752	0.101490480995602	0.102725632147253	0.0998540434949696	0.101902652805926	0.101495878894274	0.101088987067809	0.100260144702407	0.0998523864736594
ec_28	0.103220574449745	0.103228940621702	0.105170419337243	0.10404786620313	0.103228479787258	0.101993345201253	0.101323375459387	0.10339943514528	0.103853918855464	0.100823698837802	0.101640774738236	0.102057334224587	0.0990274555099318	0.100134229941062	0.100577561220276	0.0819674400775284	0.0839102355221449	0.0727100366383486	0.0361531200948105	0.026969704358791	0.00991703261561297	0	0.00836440553360167	0.024444376230737	0.0248518400683789	0.0215707357420498	0.0218658173957015	0.0636759330538159	0.0609510531761832	0.070486593873053	0.0689868860973975	0.0794028280095075	0.0738872602209455	0.0717944609197319	0.0743355172837499	0.0734820704991074	0.072639677015458	0.0639328909506505	0.0661887385495539	0.172084648442044	0.118834771399128	0.116779182759929	0.116789226440087	0.116431110205395	0.118498178982335	0.118496736123854	0.118496584840712	0.120843475338557	0.12289683739896	0.121250413145854	0.12043287874472	0.120508949855773	0.120918989287601	0.117985514424391	0.133206011321416	0.11344516061806	0.113664301912819	0.115298584182566	0.115703916510356	0.116535844297392	0.0869565360002735	0.087360656828664	0.090376861956304	0.0936808391617226	0.0965034335599873	0.0958674235130694	0.0988200024391362	0.101297723705306	0.100925957716805	0.102176189535226	0.101299830480191	0.0992726316507905	0.100280878062393	0.103222308201901	0.104049751739625	0.103634299262886	0.108182372487611	0.104050701404243	0.103630947976163	0.10322159725014	0.106115719229033	0.104464260561246	0.102808042490374	0.104050290720706	0.104862483885124	0.104034680848766	0.103626778969169	0.104861930120819	0.101990341468536	0.104038950779493	0.103632176867841	0.103225285041376	0.102396442675973	0.101988684447226
ec_484	0.102936650795616	0.102945016967574	0.104886495683114	0.103763942549001	0.102944556133129	0.101709421547124	0.101039451805258	0.103115511491151	0.103569995201335	0.100539775183673	0.101356851084107	0.101773410570459	0.0987435318558031	0.0998503062869337	0.100293637566147	0.0816835164233997	0.0836263118680162	0.0724261129842199	0.0358691964406818	0.0266857807046623	0.00963310896148428	0.00836440553360167	0	0.0241604525766084	0.0245679164142502	0.0212868120879211	0.0215818937415728	0.0633920093996872	0.0606671295220546	0.0702026702189243	0.0687029624432688	0.0791189043553788	0.0736033365668168	0.0715105372656032	0.0740515936296212	0.0731981468449787	0.0723557533613293	0.0636489672965218	0.0659048148954252	0.171800724787916	0.118550847744999	0.1164952591058	0.116505302785959	0.116147186551267	0.118214255328207	0.118212812469725	0.118212661186584	0.120559551684429	0.122612913744832	0.120966489491726	0.120148955090591	0.120225026201644	0.120635065633472	0.117701590770262	0.132922087667287	0.113161236963931	0.113380378258691	0.115014660528438	0.115419992856227	0.116251920643263	0.0866726123461448	0.0870767331745353	0.0900929383021753	0.0933969155075939	0.0962195099058586	0.0955834998589407	0.0985360787850075	0.101013800051177	0.100642034062676	0.101892265881097	0.101015906826063	0.0989887079966618	0.0999969544082647	0.102938384547772	0.103765828085497	0.103350375608757	0.107898448833482	0.103766777750115	0.103347024322034	0.102937673596012	0.105831795574904	0.104180336907117	0.102524118836245	0.103766367066577	0.104578560230996	0.103750757194638	0.10334285531504	0.104578006466691	0.101706417814408	0.103755027125364	0.103348253213712	0.102941361387247	0.102112519021845	0.101704760793097
ec_24	0.101083443312207	0.101091809484164	0.103033288199705	0.101910735065592	0.10109134864972	0.0998562140637147	0.0991862443218492	0.101262304007742	0.101716787717926	0.0986865677002641	0.0995036436006981	0.0999202030870494	0.0968903243723939	0.0979970988035245	0.098440430082738	0.0798303089399905	0.0817731043846069	0.0705729055008107	0.0340159889572725	0.0248325732212531	0.0223080782571703	0.024444376230737	0.0241604525766084	0	0.000409463838641916	0.0101260135861596	0.0151772914519976	0.0615388019162779	0.0588139220386453	0.068349462735515	0.0668497549598596	0.0772656968719695	0.0717501290834076	0.0696573297821939	0.0721983861462119	0.0713449393615695	0.0705025458779201	0.0617957598131125	0.064051607412016	0.169947517304506	0.11669764026159	0.114642051622391	0.114652095302549	0.114293979067858	0.116361047844797	0.116359604986316	0.116359453703174	0.11870634420102	0.120759706261423	0.119113282008316	0.118295747607182	0.118371818718235	0.118781858150063	0.115848383286853	0.131068880183878	0.111308029480522	0.111527170775282	0.113161453045028	0.113566785372818	0.114398713159854	0.0848194048627356	0.0852235256911261	0.088239730818766	0.0915437080241847	0.0943663024224493	0.0937302923755314	0.0966828713015982	0.099160592567768	0.0987888265792666	0.100039058397688	0.0991626993426534	0.0971355005132525	0.0981437469248555	0.101085177064363	0.101912620602088	0.101497168125348	0.106045241350073	0.101913570266705	0.101493816838625	0.101084466112602	0.103978588091495	0.102327129423708	0.100670911352836	0.101913159583168	0.102725352747587	0.101897549711228	0.101489647831631	0.102724798983281	0.0998532103309984	0.101901819641955	0.101495045730303	0.101088153903838	0.100259311538435	0.0998515533096882
ec_435	0.101490907149849	0.101499273321806	0.103440752037347	0.102318198903234	0.101498812487362	0.100263677901357	0.099593708159491	0.101669767845383	0.102124251555568	0.099094031537906	0.09991110743834	0.100327666924691	0.0972977882100357	0.0984045626411663	0.0988478939203798	0.0802377727776323	0.0821805682222488	0.0709803693384526	0.0344234527949144	0.0252400370588949	0.0227155420948122	0.0248518400683789	0.0245679164142502	0.000409463838641916	0	0.0105334774238014	0.0155847552896394	0.0619462657539198	0.0592213858762872	0.0687569265731569	0.0672572187975014	0.0776731607096114	0.0721575929210494	0.0700647936198358	0.0726058499838538	0.0717524031992113	0.0709100097155619	0.0622032236507544	0.0644590712496578	0.170354981142148	0.117105104099232	0.115049515460033	0.115059559140191	0.114701442905499	0.116768511682439	0.116767068823958	0.116766917540816	0.119113808038661	0.121167170099064	0.119520745845958	0.118703211444824	0.118779282555877	0.119189321987705	0.116255847124495	0.13147634402152	0.111715493318163	0.111934634612923	0.11356891688267	0.11397424921046	0.114806176997496	0.0852268687003774	0.085630989528768	0.0886471946564079	0.0919511718618265	0.0947737662600912	0.0941377562131733	0.0970903351392401	0.0995680564054099	0.0991962904169085	0.10044652223533	0.0995701631802953	0.0975429643508944	0.0985512107624973	0.101492640902005	0.102320084439729	0.10190463196299	0.106452705187715	0.102321034104347	0.101901280676267	0.101491929950244	0.104386051929136	0.102734593261349	0.101078375190478	0.10232062342081	0.103132816585228	0.10230501354887	0.101897111669273	0.103132262820923	0.10026067416864	0.102309283479596	0.101902509567945	0.10149561774148	0.100666775376077	0.10025901714733
ec_610	0.0982098028235198	0.0982181689954772	0.100159647711018	0.099037094576905	0.0982177081610329	0.0969825735750274	0.0963126038331619	0.0983886635190544	0.0988431472292389	0.0958129272115769	0.0966300031120109	0.0970465625983622	0.0940166838837067	0.0951234583148372	0.0955667895940507	0.0769566684513032	0.0788994638959197	0.0676992650121235	0.0311423484685853	0.0219589327325658	0.0194344377684831	0.0215707357420498	0.0212868120879211	0.0101260135861596	0.0105334774238014	0	0.0123036509633103	0.0586651614275907	0.0559402815499581	0.0654758222468278	0.0639761144711724	0.0743920563832823	0.0688764885947203	0.0667836892935067	0.0693247456575247	0.0684712988728822	0.0676289053892328	0.0589221193244253	0.0611779669233287	0.167073876815819	0.113823999772903	0.111768411133704	0.111778454813862	0.11142033857917	0.11348740735611	0.113485964497628	0.113485813214487	0.115832703712332	0.117886065772735	0.116239641519629	0.115422107118495	0.115498178229548	0.115908217661376	0.112974742798166	0.12819523969519	0.108434388991834	0.108653530286594	0.110287812556341	0.11069314488413	0.111525072671167	0.0819457643740484	0.0823498852024389	0.0853660903300788	0.0886700675354974	0.0914926619337621	0.0908566518868442	0.093809230812911	0.0962869520790808	0.0959151860905794	0.0971654179090007	0.0962890588539662	0.0942618600245653	0.0952701064361682	0.0982115365756758	0.0990389801134003	0.0986235276366609	0.103171600861386	0.0990399297780182	0.0986201763499377	0.0982108256239152	0.101104947602807	0.0994534889350204	0.0977972708641484	0.0990395190944807	0.0998517122588993	0.0990239092225411	0.0986160073429435	0.0998511584945942	0.0969795698423112	0.0990281791532674	0.0986214052416158	0.098214513415151	0.0973856710497481	0.0969779128210009
